-55,-100,330,9.73205E-05,-1.07183E-06,3.59695E-09,-3.77176E-12,0.00107463,-1.15328E-05,4.07538E-08,-4.57927E-11,1.17661E-05,0,343.702
-50,-100,0,0.00217611,-2.84693E-05,1.05865E-07,-1.18789E-10,0.0011822,-7.9903E-06,1.13662E-08,1.86365E-12,155.213,0,131.154
-50,-100,30,0.00251033,-3.94207E-05,2.00613E-07,-3.32211E-10,0.00345955,-7.17072E-05,4.22625E-07,-7.51737E-10,215.676,5.97364,67.5605
-50,-100,60,-0.00118328,1.58328E-05,-5.54222E-08,5.6741E-11,-0.000187763,-3.59853E-06,2.23706E-08,-2.87316E-11,115.244,18.3463,277.189
-50,-100,90,-0.00373546,8.46557E-05,-5.67534E-07,1.18646E-09,-0.003595,9.81452E-05,-7.41252E-07,1.67068E-09,91.0074,6.39255,153.157
-50,-100,120,-0.00274451,4.51281E-05,-0.000000211,2.97733E-10,0.00140335,-1.90625E-05,9.05338E-08,-1.36003E-10,24.3041,0,180.877
-50,-100,150,-0.00251887,4.46958E-05,-2.39939E-07,3.95503E-10,0.00317701,-0.000060472,3.27296E-07,-5.34618E-10,161.797,31.9998,85.6691
-50,-100,180,-0.00438282,0.000119526,-1.03644E-06,2.83374E-09,-0.000870387,6.52964E-05,-7.87919E-07,2.51688E-09,134.975,4.70368,15.5061
-50,-100,210,-0.00481486,0.000145488,-1.44225E-06,4.59148E-09,0.00159348,-6.37374E-05,7.09709E-07,-2.37103E-09,78.0295,53.9033,21.2808
-50,-100,240,-0.00361728,7.96816E-05,-5.22124E-07,1.11008E-09,-0.00413185,0.000107204,-9.10907E-07,2.52918E-09,165.835,57.5648,58.8676
-50,-100,270,-0.00446705,0.000125508,-0.000001161,3.47135E-09,0.00596315,-0.000216417,0.00000223,-6.9311E-09,104.424,17.3517,34.5321
-50,-100,300,-0.00390593,9.53022E-05,-7.47686E-07,1.83602E-09,0.00469353,-0.00013356,1.07924E-06,-2.63047E-09,106.788,12.5356,47.0524
-50,-100,330,-0.00452796,0.000126744,-1.11348E-06,0.000000003,0.00283715,-0.000111172,1.10245E-06,-3.16394E-09,124.304,0,123.409
-45,-100,0,-0.00197685,2.81966E-05,-1.71607E-07,3.7761E-10,0.00317182,-6.17222E-05,3.39261E-07,-5.57276E-10,228.864,44,72.5822
-45,-100,30,0.0018302,-2.18698E-05,7.37823E-08,-7.48685E-11,0.00196104,-2.30405E-05,0.000000077,-7.76098E-11,381.22,0,149.34
-45,-100,60,-0.00331907,0.000074693,-4.71434E-07,8.92823E-10,0.00179807,-4.75722E-05,3.28425E-07,-6.58473E-10,69.9988,4.45052E-07,160.447
-45,-100,90,-0.00434803,0.000113466,-8.4179E-07,1.88461E-09,0.00167296,-0.000062394,0.000000539,-1.31423E-09,67.0534,0,132.01
-45,-100,120,-0.00319229,7.84662E-05,-5.32633E-07,1.07822E-09,0.00218368,-2.75599E-05,0.00000008,-1.46718E-11,77.8708,0,217.607
-45,-100,150,-0.00475985,0.000140712,-1.31612E-06,3.86122E-09,-0.0030969,6.45705E-05,-3.33254E-07,3.24442E-10,85.9177,18.8224,54.5161
-45,-100,180,0.00253431,-4.13336E-05,0.000000238,-4.87247E-10,-0.00472739,0.000159043,-1.49212E-06,4.19079E-09,174.692,38.4718,40.1331
-45,-100,210,-0.00496863,0.000154619,-1.57446E-06,5.13187E-09,0.0033682,-0.000164642,2.01954E-06,-7.15066E-09,67.7877,44.9203,36.5952
-45,-100,240,-0.00361774,7.97016E-05,-5.22316E-07,1.11062E-09,-0.00448836,0.000127264,-1.20635E-06,3.62902E-09,172.366,53.1137,52.7727
-45,-100,270,-0.00463568,0.000134826,-1.28912E-06,3.94003E-09,0.00503233,-0.000156073,1.37364E-06,-3.6511E-09,99.7512,13.9703,38.425
-45,-100,300,-0.00392036,9.59427E-05,-7.53638E-07,1.85182E-09,0.00456871,-0.000131182,1.06546E-06,-2.60584E-09,104.917,10.4918,46.4561
-45,-100,330,0.00281825,-5.09023E-05,3.19343E-07,-6.57467E-10,-0.00236147,5.58832E-05,-4.0492E-07,8.91375E-10,124.717,0,129.672
-40,-100,0,-0.00195562,3.56851E-05,-2.04368E-07,3.58802E-10,-0.00326128,6.37227E-05,-0.000000354,5.93638E-10,182.073,0,79.7863
-40,-100,30,-0.000582664,4.11656E-06,-7.8224E-09,4.64111E-12,0.00132782,-1.05632E-05,2.38948E-08,-1.63128E-11,706.815,0,298
-40,-100,60,-0.00347205,7.57797E-05,-4.67835E-07,8.69705E-10,0.00292475,-5.14753E-05,2.57374E-07,-3.87794E-10,53.0319,6.50072E-09,242.401
-40,-100,90,-0.00241796,5.27035E-05,-3.10634E-07,5.41709E-10,0.00222396,-2.95514E-05,1.07635E-07,-1.08336E-10,86.1694,0,244.57
