x,y,phi,kappa_end,vw_x,vw_y,v,xtol,ytol,phi_tol,kappa_tol,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
45,-65,2.617993878,0,0,0,5,-0.0442479065,0.0446486847,0.0508962446,-0.014137399,-0.003173828,0.0001079738,-9.77444609847393E-07,2.59975830280538E-09,0.0034809275,-0.0001033566,9.00946735354543E-07,-2.37187968390718E-09,19.3351958604,0.6591402645,133.9714819467
45,-65,2.0943951024,0,0,0,5,-0.0320623274,0.0338242995,0.0522281573,-0.0141370769,-2.95257398086941E-05,6.75910002652476E-07,-4.71574398946708E-09,1.02817922214115E-11,-0.0004051755,8.8406200080396E-06,-0.000000102,3.31323226674865E-10,0.0054415085,0.0054330504,199.6642342597
45,-65,1.5707963268,0,0,0,5,0.0020064008,0.0105112315,-0.0415507979,0.0140381177,-0.0038718625,9.87044439349618E-05,-7.43780567608391E-07,1.72051857392516E-09,0.0044094433,-0.0001196661,9.2533557356034E-07,-2.1648583687631E-09,89.2308665087,1.0718981679,66.9695030273
25,-95,5.7595865316,0,0,0,5,0.0332280429,0.0406802501,-0.0522195383,0.0141119409,-0.0058283289,0.0002150817,-2.65180489002859E-06,0.000000011,0.0090677667,-0.0004954108,7.70633516928339E-06,-3.62202618863502E-08,88.6118647195,0.2220179623,29.6219438953
25,-95,5.235987756,0,0,0,5,0.0023576077,0.0092825826,-0.0413976505,0.0128318076,-0.0062857162,0.0002523993,-3.34734692257548E-06,1.45523653202919E-08,0.0052516845,-0.0002581817,3.84688430776416E-06,-1.78910803669129E-08,64.239215526,19.1914414201,29.9809387654
45,-65,1.0471975512,0,0,0,5,0.0244901565,-0.0243587654,0.049416754,0.0136806699,-0.004330503,0.0001131531,-0.000000847,1.93345159111456E-09,0.0051359186,-0.0001589397,1.40194423310221E-06,-3.73845724215212E-09,79.0875774634,0.0394052847,59.3055189898
45,-65,0.5235987756,0,0,0,5,0.0104627908,-0.0188256288,0.0510010671,-0.0140049087,-0.00335022,6.25641732581378E-05,-1.90755445184715E-07,-5.87141611500694E-10,0.0063880077,-0.0002476939,2.77291425716319E-06,-9.42549744186951E-09,90.1691326557,0.0586755522,70.4617148006
25,-95,4.1887902048,0,0,0,5,-0.0343473265,0.044561706,0.0508729227,-0.0141334912,-0.007278103,0.0003339964,-5.05186833139021E-06,0.000000025,-0.007431086,0.0005088805,-9.4024430333921E-06,5.1366664327546E-08,58.2701276309,34.2379864537,19.6509812924
25,-95,3.6651914292,0,0,0,5,-0.0436504307,0.04456057,0.0524456908,-0.0141404924,-0.0088014587,0.0004897186,-9.08691281047934E-06,5.36220246638973E-08,0.009067024,-0.0006442953,1.28904455001757E-05,-7.72467142122539E-08,42.7857477571,16.2938648859,57.6556547809
25,-95,3.1415926536,0,0,0,5,-0.0441910418,0.0445527217,0.0447299267,-0.0141416207,-0.0071321418,0.0003107693,-4.02488215647491E-06,1.59244637566961E-08,0.0051234351,-0.0002687109,3.74443820464172E-06,-1.5341155582618E-08,39.6377503133,6.8141182462,84.6051591446
25,-95,2.617993878,0,0,0,5,-0.042378929,0.0436758506,0.0508842756,-0.0141406872,-0.0055617578,0.0002029798,-0.000002086,6.44335916323054E-09,0.0041185982,-0.0001659239,1.78843949270552E-06,-5.68134994726348E-09,43.4419835735,0.004260544,109.3451842401
45,-70,5.7595865316,0,0,0,5,-0.0447213596,0.0447213595,-0.0524580414,0.0141421356,-0.0082345707,0.0004282572,-7.40279856359007E-06,4.2263586186862E-08,0.01,-0.0006018823,1.03005446444446E-05,-5.3198622363271E-08,52.2862780724,14.5938468005,24.4575429392
25,-95,2.0943951024,0,0,0,5,0.0686601092,0.0861117413,0.0483276992,-0.0140342751,-0.0033714679,0.0001094668,-9.64576183598685E-07,2.52223362150564E-09,0.0031971244,-0.0001010282,8.98279017742963E-07,-2.3806495328762E-09,37.2067300361,15.163298912,131.8441868451
45,-70,4.7123889804,0,0,0,5,-0.0446339955,0.0446870172,0.0447201195,-0.0141373696,-0.0096647127,0.0005882753,-1.1758792518945E-05,7.62982216938029E-08,-0.0084830334,0.0007806329,-1.89249125918553E-05,1.34510923141432E-07,42.7938805889,32.6690672037,14.0802185245
25,-95,1.5707963268,0,0,0,5,0.0212374196,0.0051456108,-0.04277167,0.0141108746,-0.004206072,0.0001071147,-7.85499119473015E-07,1.75794435918478E-09,-0.0013728979,5.93790557964448E-05,-0.000000548,1.4013791168119E-09,69.9589212643,0.0301908422,137.0456127971
45,-70,4.1887902048,0,0,0,5,-0.0447088502,0.0447139237,0.0509130092,-0.014142038,-0.0099999321,0.0006257666,-1.27135475685191E-05,8.28080946546579E-08,0.0086264552,-0.0007777278,1.85716118789131E-05,-1.30249392209534E-07,35.3056649276,8.5564449288,49.0606691534
25,-95,1.0471975512,0,0,0,5,0.006311718,0.0034628743,-0.0480720746,0.0140260353,-0.0039381602,9.57027588335577E-05,-0.000000713,1.6749947682552E-09,0.0001769341,3.34463199098019E-05,-4.81119962475366E-07,1.58393938502473E-09,79.5096741083,0.2926378491,111.4024811056
45,-70,3.6651914292,0,0,0,5,-0.0055915086,0.0064735918,0.0479778052,-0.0138491592,-0.0051269097,0.0002373842,-3.21855460249644E-06,1.33767239276822E-08,0.0051619944,-0.0002623211,3.82321072357609E-06,-1.67243975021598E-08,26.5836466267,0.8581344639,80.8127050659
25,-95,0.5235987756,0,0,0,5,0.0222604251,0.0275468449,-0.0503219438,0.0141085095,-0.0043540087,0.0001175751,-0.000000995,2.72608384775559E-09,0.0059996697,-0.0002168971,2.23158884677204E-06,-6.93567636322001E-09,102.1730189568,0.6694110111,49.0184533677
45,-70,3.1415926536,0,0,0,5,-0.0228649171,0.0229631116,0.0440864043,-0.0141110861,-0.0050319585,0.0001666631,-1.64127051037632E-06,0.000000005,0.0045949328,-0.0001626541,1.71428754741757E-06,-5.492199640085E-09,7.8320270287,11.9352576285,110.5076536597
45,-70,2.617993878,0,0,0,5,-0.0447213596,0.0447213596,0.0509136301,-0.0141421356,-0.0033989538,0.0001196281,-1.1167096064806E-06,3.06306854624684E-09,0.0037399896,-0.0001147562,1.03067905705356E-06,-2.79655005377235E-09,24.6412888909,1.01368506158757E-26,130.0356124948
45,-70,2.0943951024,0,0,0,5,-0.0442417645,0.0410344183,0.0524556013,-0.0141423281,-0.0035412123,0.0001030079,-8.20744542274228E-07,1.94414441261908E-09,0.0035087422,-9.24384853428535E-05,7.19832577231875E-07,-1.70152626579234E-09,11.4115234927,16.7554151051,149.6833181052
25,-100,5.7595865316,0,0,0,5,0.0035458768,0.0091017578,-0.0475098834,0.0136339426,-0.0055086873,0.0001938107,-2.26486475720764E-06,8.92369326797197E-09,0.0072705439,-0.0003628663,5.34384285581477E-06,-2.42564629891294E-08,85.3763990548,5.9977559519,33.5426146652
45,-70,1.5707963268,0,0,0,5,0.0018647942,0.0105653559,-0.0415664288,0.0140372411,-0.0037374205,9.48324300612119E-05,-7.20668609990678E-07,1.6871730123607E-09,0.0044460197,-0.0001217649,9.50139858772476E-07,-2.24304519296182E-09,95.5212849652,1.0629786631,66.1241869596
25,-100,5.235987756,0,0,0,5,0.0228552963,0.0408845942,-0.0501941602,0.0140063463,-0.0070101007,0.0003100939,-0.000004525,2.13591045343391E-08,0.008052126,-0.0004526787,7.27882669209182E-06,-3.55122682164906E-08,57.6080626903,35.1265144861,24.8843830066
45,-70,1.0471975512,0,0,0,5,0.0059528722,0.0067894081,-0.0485906342,0.0140101559,-0.0044952005,0.0001234832,-0.000001009,2.55938627087219E-09,0.0051040671,-0.0001591479,1.41736901678913E-06,-3.82430161384629E-09,81.3654723104,0.408219409,58.1617230672
45,-70,0.5235987756,0,0,0,5,0.0369443792,-0.0377092477,0.0513752302,0.0140877168,-0.0044224018,0.0001161715,-8.14323731147687E-07,1.4458118840833E-09,0.006870979,-0.0002837164,3.3331065282194E-06,-1.182327000446E-08,75.3032850328,0.0124052277,45.1211690938
25,-100,4.1887902048,0,0,0,5,-0.0114955704,0.0448665665,0.0502215396,-0.0137090482,-0.0076734983,0.0003698292,-0.000005802,2.92238458221253E-08,-0.0013397902,4.61535839810881E-05,-6.64844553391376E-07,3.91819030410787E-09,49.0741936187,24.9426489685,43.8244574214
25,-100,3.6651914292,0,0,0,5,-0.0391300917,0.0439248879,0.052395861,-0.0141338008,-0.0087025383,0.0004779932,-8.71660642665827E-06,5.06223453887927E-08,0.0085741335,-0.0006148664,1.22932614163275E-05,-7.33456739202388E-08,43.9007173311,20.1690770143,57.6855505659
25,-100,3.1415926536,0,0,0,5,-0.0032872882,0.0091922224,0.0413467767,-0.0138582944,-0.0060994479,0.0002511759,-3.10154666602206E-06,1.18700838319895E-08,0.0056075073,-0.0002706587,3.64747386655848E-06,-1.47170178690321E-08,38.9450402875,11.3765046987,87.2504033906
25,-100,2.617993878,0,0,0,5,-0.0447213595,0.0447213596,0.0509136301,-0.0141421356,-0.0058332108,0.0002122944,-2.18772094348425E-06,6.79168763306889E-09,0.0048062692,-0.000185884,1.97459129309206E-06,-6.24226212852991E-09,43.2697225976,3.5099789134,110.1985574148
25,-100,2.0943951024,0,0,0,5,-0.0140974309,0.0286230395,0.0518746459,-0.0141208893,-0.0044975499,0.0001261898,-1.03765044921609E-06,2.61323879028841E-09,0.0045594552,-0.0001280545,1.07865514549618E-06,-2.78246837451859E-09,8.2512204085,40.7925741799,137.2327287113
25,-100,1.5707963268,0,0,0,5,0.0135099037,0.0242705902,-0.0438457272,0.0141183948,-0.0044359261,0.000120113,-9.24122507352261E-07,2.14566239625493E-09,-0.002243023,7.76534913031138E-05,-6.67815970970053E-07,1.65279465381868E-09,66.196188411,0.0826392702,141.3103771059
25,-100,1.0471975512,0,0,0,5,0.0221929873,0.0089884282,-0.0514124039,0.0141138235,-0.0039887525,9.66897957593326E-05,-6.84143332281225E-07,1.49190626985645E-09,-0.0009898426,6.41123658713143E-05,-7.25123385265868E-07,2.1934270662261E-09,74.0908067202,0.0404919299,116.5981865605
45,-75,5.7595865316,0,0,0,5,-0.0446829525,0.0447148687,-0.0524573103,0.0141420047,-0.0080683958,0.0004109651,-0.000006956,3.89485128217259E-08,0.0099999348,-0.00060112,1.02758086904666E-05,-0.000000053,53.9490638981,17.6801201696,24.6441985281
25,-100,0.5235987756,0,0,0,5,0.0236354127,0.0207584909,-0.0503138985,0.0141155494,-0.0041023944,0.0001042252,-8.29608103295666E-07,2.13123832090436E-09,0.0007805769,3.12783186390086E-05,-6.86889147113768E-07,2.90536974214136E-09,78.5623655808,0.1174381974,89.5991600531
45,-75,4.7123889804,0,0,0,5,-0.0442470428,0.0445519208,0.0446438623,-0.0141137942,-0.0093018819,0.0005453989,-1.05237021126424E-05,6.6274455740124E-08,-0.0078358768,0.0007112118,-1.69166296217519E-05,1.17888185846819E-07,45.0680307456,35.3335208159,13.8349897841
45,-75,4.1887902048,0,0,0,5,-0.0447075763,0.0447110997,0.0509121436,-0.0141420253,-0.0099999459,0.0006298394,-1.30444964149478E-05,8.72313844112042E-08,0.0086362781,-0.0008052339,1.98506471462426E-05,-1.43572684323482E-07,40.4085742926,9.383866165,47.430616326
45,-75,3.6651914292,0,0,0,5,-0.005585489,0.0069946284,0.0479830577,-0.0138142238,-0.0057289693,0.0002648544,-3.62317794716776E-06,1.52693539943925E-08,0.0055656285,-0.0002911223,4.31448352530586E-06,-1.91715570371278E-08,30.4953935974,1.1670106021,79.3413398894
45,-75,3.1415926536,0,0,0,5,-0.0385306657,0.0390500346,0.0446017013,-0.0141354634,-0.0060835685,0.0002250957,-2.39944763748482E-06,7.76929847459764E-09,0.0055078869,-0.0001961252,2.10939660705612E-06,-0.000000007,7.0518818381,16.4600165695,108.0010940288
20,100,5.7595865316,0,0,0,5,-0.0274225116,-0.0222589547,0.0423019401,-0.0139897482,0.0042060544,-0.0001101562,9.04876631957916E-07,-2.39779276700946E-09,-0.0056141209,0.0001943294,-1.93742057625898E-06,5.87971463370823E-09,108.4815285402,1.6549087681,51.4733317752
45,-75,2.617993878,0,0,0,5,-0.0217757944,0.0234718728,0.0502631127,-0.0141187023,-0.0044550564,0.0001274242,-1.07820463482543E-06,2.80711389866365E-09,0.0042248557,-0.0001266174,1.12928856634264E-06,-3.06748463816128E-09,8.4287630118,17.7531582986,130.4180837993
20,100,5.235987756,0,0,0,5,0.0060913412,-0.0017664089,0.0471269139,-0.0140126096,0.0039353849,-0.000095218,6.96916101947522E-07,-1.59874325357519E-09,0.0005729405,-5.01135526889684E-05,0.000000579,-1.73108932974291E-09,78.0925317407,0.2083086282,118.8854306825
20,100,4.7123889804,0,0,0,5,-0.0118168366,-0.0288327,-0.0440158775,0.014120425,0.0039296547,-0.0001083975,0.000000841,-0.000000002,-0.003461567,0.0001013732,-8.11732294199237E-07,1.93053526590479E-09,55.7264656393,0.4587218689,146.7510718842
45,-75,2.0943951024,0,0,0,5,-0.0442773952,0.0446538492,0.052470089,-0.014212638,-0.0031023177,9.57097500383874E-05,-7.87791151827392E-07,1.90929316205166E-09,0.003354045,-9.25545590730249E-05,7.38249623883338E-07,-1.77322494681339E-09,33.8483761895,0,146.3803814191
45,-75,1.5707963268,0,0,0,5,0.0041699722,0.0070433811,-0.040973563,0.0140449689,-0.004202926,0.000108234,-8.2660093524801E-07,1.94668048998048E-09,0.0007233193,1.49963753328763E-05,-2.8668927701508E-07,0.000000001,70.6549805863,0.4220650801,115.0818177053
45,-75,1.0471975512,0,0,0,5,0.0032804207,0.0096189889,-0.0493321414,0.0140094127,-0.0045923304,0.0001308229,-1.13157882582144E-06,0.000000003,0.0052139576,-0.0001678351,1.54280312078192E-06,-4.29733528776727E-09,87.1580106598,0.8885135435,56.2747066507
20,100,4.1887902048,0,0,0,5,-0.0346587603,-0.0408877876,-0.0523378479,0.0141369391,0.0048004792,-0.0001507942,1.3356418619094E-06,-3.55841188168877E-09,-0.0040772506,0.0001354311,-1.23383405005015E-06,3.34336237788441E-09,49.6000905457,0.4722134533,128.6888282766
20,100,3.6651914292,0,0,0,5,-0.0447213595,-0.0447213595,-0.0509136301,0.0141421356,0.0061000461,-0.0002233839,2.32605158844984E-06,-7.30977946503484E-09,-0.0048252486,0.0001901602,-2.05432382567832E-06,6.59972214900903E-09,43.4895861261,2.7338905757,108.318052481
45,-75,0.5235987756,0,0,0,5,0.0447213598,0.0447213675,-0.0509136301,0.0141421356,-0.0049527484,0.0001509853,-1.4108637454041E-06,4.28425217025094E-09,0.0069450291,-0.0002895567,3.43275021732951E-06,-1.22819716037498E-08,77.9011329496,6.79429628924512E-22,43.4544284936
20,100,3.1415926536,0,0,0,5,-0.0102361522,-0.0286615627,-0.043913798,0.0140704015,0.0072009268,-0.0003178405,4.19645529602852E-06,-1.71219542539729E-08,-0.0061416826,0.0003212078,-4.64546763961694E-06,0.00000002,37.201928765,15.6868991839,80.9365536811
20,100,2.617993878,0,0,0,5,-0.0426077996,-0.0445618238,-0.0524455739,0.0141405014,0.0080778304,-0.0004120511,6.98960507742207E-06,-3.77412863156215E-08,-0.0074060285,0.0004909819,-9.15292905153297E-06,5.09413698659302E-08,47.0543711841,13.5921709141,60.9339615213
20,100,2.0943951024,0,0,0,5,0.0425950505,-0.0445614346,-0.050861937,0.014130312,0.0070191879,-0.0003102722,4.50340947613131E-06,-2.12015470290349E-08,0.00567939,-0.000388528,0.000006895,-3.57015228500043E-08,58.7891643771,40.2695210732,18.3048229153
20,100,1.5707963268,0,0,0,5,0.0019922753,-0.0094139996,0.0267530639,-0.0023514614,0.0061023857,-0.0002373147,3.01953310361329E-06,-1.25941532364806E-08,3.11406230886557E-16,-1.60841221239921E-17,2.47525733867583E-19,-1.17632635332157E-21,69.6139661565,47.8744298994,0
45,-80,5.7595865316,0,0,0,5,-0.0227548248,0.0408720379,-0.0520535894,0.0140707667,-0.0078584152,0.0003896311,-6.41208573234291E-06,0.000000035,0.0099569153,-0.0006120979,1.09507516942191E-05,-6.0274097682359E-08,56.1216208267,20.3297087983,24.8438871336
20,100,1.0471975512,0,0,0,5,0.0292982789,-0.0408333244,0.0503176457,-0.0140365918,0.0066337414,-0.0002781906,3.86807217077365E-06,-1.75420405606373E-08,-0.0084094061,0.000460587,-0.000007217,3.42988653334229E-08,61.6971526953,30.7900863744,25.9506552633
20,100,0.5235987756,0,0,0,5,0.0167293156,-0.0279164185,0.0514152565,-0.014023288,0.0054868413,-0.0001904526,2.19830528296048E-06,-8.53929270901135E-09,-0.0081792887,0.0004095137,-5.88585248727625E-06,2.57010433065348E-08,91.7859223766,1.3283162362,32.4146026711
45,-80,4.7123889804,0,0,0,5,-0.0421533253,0.0438910361,0.0442371555,-0.0139931712,-0.0092557922,0.0005373352,-1.01781519095479E-05,6.18118403540469E-08,-0.0052330953,0.0004366685,-9.61061248207862E-06,6.23143194752688E-08,43.8703009522,41.1374351833,13.9862670185
20,100,0,0,0,0,5,0.0082785674,0.0382018359,0.0440880861,-0.0138639857,0.0030232623,-4.53718883650176E-05,-7.70642737262681E-08,1.94760798917823E-09,-0.0006225079,-6.02743888684952E-05,1.47459185272508E-06,-7.67253230674333E-09,76.9147224985,0.7900922687,72.9147618586
45,-80,4.1887902048,0,0,0,5,-0.0445368208,0.0446390103,0.0509045666,-0.0141408104,-0.0099992704,0.0006307318,-1.31287453888775E-05,8.83231941998471E-08,0.0087304501,-0.0008060427,1.99074085933156E-05,-1.44655133879566E-07,40.2602260315,14.4339460391,47.0053244986
20,95,5.7595865316,0,0,0,5,0.0390494684,-0.040174154,0.0507940314,-0.0141356842,0.0042098532,-0.0001099712,9.0287156637402E-07,-2.41795643533364E-09,-0.0059023681,0.0002092496,-2.10955113005924E-06,6.41907470083435E-09,104.7599810286,0.15598663,50.2056743065
45,-80,3.6651914292,0,0,0,5,-0.0385131941,0.0400857009,0.0522753079,-0.0141244926,-0.0084011086,0.0004270739,-6.21507969214647E-06,2.73954333360431E-08,0.0064032767,-0.0003621831,5.56879049095594E-06,-2.53762421551917E-08,31.8564150681,4.5291797199,76.0520935309
45,-80,3.1415926536,0,0,0,5,-0.0203111681,0.0226069815,0.0439825438,-0.0141031773,-0.0048505849,0.0001981397,-2.23664859321718E-06,7.54240636298185E-09,0.004660839,-0.0001878614,2.14594457094802E-06,-7.33849700814494E-09,31.5051197707,0.1121514383,102.3283228899
20,95,5.235987756,0,0,0,5,0.0065192121,-0.003246997,0.0480127781,-0.0140310529,0.0038224587,-9.02163132781113E-05,6.53800089421476E-07,-1.49413454271451E-09,-0.0002627469,-2.88538416305914E-05,4.15591864178657E-07,-1.33555836638435E-09,81.7194009127,0.3092271221,114.4803810836
45,-80,2.617993878,0,0,0,5,-0.0049745816,0.0062211969,0.0475155034,-0.0140182943,-0.0030031169,9.49171065531802E-05,-8.5159357014574E-07,2.31003116722097E-09,0.0038236048,-0.000121277,1.11576982484938E-06,-3.09555630043136E-09,32.9000374043,0.826755187,126.9469611251
20,95,4.7123889804,0,0,0,5,-0.008798327,-0.0253729606,-0.043850895,0.014119224,0.0038094699,-0.0001066939,8.32568585628121E-07,-1.94536061924127E-09,-0.0032452545,9.46642287366934E-05,-7.58626186681824E-07,1.80536562803324E-09,52.3331726915,0.0844019644,146.7209168021
20,95,4.1887902048,0,0,0,5,-0.0025057257,-0.0075301447,-0.0488034712,0.0140152465,0.0039476314,-0.0001191838,1.02880523243232E-06,-2.69262585015644E-09,-0.0038451177,0.0001224724,-1.10121783351686E-06,0.000000003,46.4922719885,0.5387311614,130.2160479855
45,-80,2.0943951024,0,0,0,5,0.0192518466,0.0315368461,0.0524567386,-0.0140779637,-0.0024006606,8.22636304895255E-05,-7.12686931787417E-07,1.78523886412414E-09,0.0011895672,-0.000053691,0.000000518,-1.37708500183668E-09,38.7984204961,21.6429104918,130.5514690477
20,95,3.6651914292,0,0,0,5,-0.0447213595,-0.0447213595,-0.0509136301,0.0141421356,0.0057590701,-0.0002123347,2.21047560616565E-06,-6.92409999761041E-09,-0.0039186866,0.0001643032,-1.81820079338377E-06,5.90221854721657E-09,43.6289128206,0,106.7913623314
45,-80,1.5707963268,0,0,0,5,0.0043082535,0.0052991507,-0.0401247072,0.0140290531,-0.0043012324,0.0001130185,-8.73136654565642E-07,2.07299019179015E-09,3.96043770686146E-05,3.21764435177258E-05,-4.13269156838979E-07,1.2520463351521E-09,68.4235857754,0.2675650171,120.0803706308
20,95,3.1415926536,0,0,0,5,-0.0306365905,-0.0407781995,-0.0445725409,0.0141282241,0.0068838621,-0.0002910392,3.75428712568556E-06,-0.000000015,-0.0052640042,0.0002809071,-4.00128460523079E-06,1.67774609053871E-08,42.5174329502,4.3503383894,82.526663198
45,-80,1.0471975512,0,0,0,5,0.0115192077,0.0297834758,-0.0518673551,0.0141134001,-0.0047996802,0.0001416939,-1.27760611608813E-06,3.57040916343346E-09,0.005468315,-0.0001801792,1.68906291204013E-06,-4.78164228272782E-09,92.7390660991,1.1446457088,53.8568983785
20,95,2.617993878,0,0,0,5,-0.0446451674,-0.0447149611,-0.0524575474,0.0141420715,0.0081525235,-0.0004207928,7.26873373278423E-06,-3.98651504643086E-08,-0.0078704098,0.0005112025,-9.47806712462009E-06,5.27512373437456E-08,45.6043535914,9.7633201075,61.179248316
45,-80,0.5235987756,0,0,0,5,0.0139829669,0.0288414655,-0.0502683217,0.0140987624,-0.0050840263,0.0001597125,-1.55448669684712E-06,4.84961610140963E-09,0.0069010132,-0.0002874539,3.40881496509333E-06,-1.22154982746863E-08,82.9695919998,0.4837284336,42.9991675264
20,95,2.0943951024,0,0,0,5,0.0358091008,-0.0439276156,-0.0506550721,0.0140838732,0.0070692614,-0.0003147347,4.6028560040589E-06,-2.17864868220189E-08,0.0051668299,-0.0003506478,6.18233073267696E-06,-3.18890034798612E-08,57.9167090769,36.1083795384,18.3568490912
20,95,1.5707963268,0,0,0,5,0.0447085601,-0.0447205474,0.0447357807,-0.0019975827,0.0064266526,-0.000260051,3.47627745789537E-06,-1.54090104787401E-08,-7.02315234694783E-14,3.39979170205952E-15,-5.0233194884994E-17,2.32154134333839E-19,70.6309719774,41.4419183199,0
20,95,1.0471975512,0,0,0,5,0.0439967073,-0.0445584531,0.050889628,-0.014137661,0.0066653321,-0.0002811141,3.94277444933839E-06,-0.000000018,-0.0092971535,0.0005194374,-8.25291284825489E-06,3.95768619539011E-08,60.918205257,27.1575065283,25.3739994852
45,-85,5.7595865316,0,0,0,5,-0.0043243973,0.0289517056,-0.0506243372,0.0138408906,-0.0075502538,0.0003604363,-5.68860037818294E-06,2.9672877653345E-08,0.0095315624,-0.0005863294,1.0691539824584E-05,-6.02614500319564E-08,57.8113224341,23.1057016424,25.5634111767
20,95,0.5235987756,0,0,0,5,0.0361373816,-0.0405158949,0.0522502752,-0.0141180096,0.0053750799,-0.0001825687,2.06217998773821E-06,-7.88698658586427E-09,-0.0084927054,0.0004341803,-6.31746442203169E-06,2.77648740596577E-08,88.5030782435,0.2743501069,31.8829263157
45,-85,4.7123889804,0,0,0,5,-0.0028528466,0.0092081558,0.0233259659,-0.0096051314,-0.0081240235,0.0004339781,-7.46590441908744E-06,4.13972608479722E-08,-0.0016514679,0.000105553,-2.02118594557122E-06,0.000000012,38.8965140751,46.6818086961,18.954973371
20,95,0,0,0,0,5,0.0154582876,-0.0126976928,0.039773028,-0.0139051194,0.004152686,-0.0001074314,8.72577683774372E-07,-2.34671098868399E-09,-0.0055309513,0.0001965043,-2.0647744118055E-06,6.71714249812341E-09,88.9027214208,1.5469955128,50.4461363226
45,-85,4.1887902048,0,0,0,5,-0.0446390425,0.0446866955,0.0509099257,-0.0141415151,-0.0099996022,0.0006298921,-1.30744310353683E-05,8.71815540404836E-08,0.0084518105,-0.0007561847,1.82736939846805E-05,-1.30174897238692E-07,39.7694239709,18.9327748774,47.6153128977
20,90,5.7595865316,0,0,0,5,0.0396072967,-0.0393985888,0.0507884913,-0.0141360813,0.0040406793,-0.0001009038,7.82050066307803E-07,-0.000000002,-0.0056724667,0.0001932591,-1.87235281928939E-06,5.4750185638902E-09,99.3964498491,0.0627785523,52.5817539148
45,-85,3.6651914292,0,0,0,5,-0.0379214159,0.0402349872,0.0522621491,-0.0141224356,-0.0088348802,0.0004718583,-7.23073801625437E-06,3.3594513524807E-08,0.0066818941,-0.0003998678,6.49763875521737E-06,-3.12753773315984E-08,30.215410945,13.5957437132,72.1662856645
20,90,5.235987756,0,0,0,5,0.0064688023,-0.0087958386,0.0493016043,-0.0140289715,0.0039876835,-9.86211771815573E-05,7.50097638452749E-07,-1.78796334237762E-09,-0.004691407,0.000134452,-1.10031130735323E-06,2.72761604766953E-09,111.5889964605,1.0462588691,61.9754605808
45,-85,3.1415926536,0,0,0,5,-0.0376817682,0.0390239466,0.0445839931,-0.0141334864,-0.0055380262,0.000228479,-2.61665084958161E-06,0.000000009,0.0045254653,-0.0001974839,2.33313033799027E-06,-8.14669927015076E-09,36.5073617972,0.0243007296,99.4936008046
20,90,4.7123889804,0,0,0,5,-0.0261488478,-0.039075124,-0.0445437856,0.0141376051,0.0037082775,-0.0001050494,0.000000823,-1.9242750975258E-09,-0.0032057769,9.09648488460606E-05,-7.22355443838078E-07,1.71111666486487E-09,48.2256891588,0.0133102915,147.7221183614
45,-85,2.617993878,0,0,0,5,-0.0447213595,0.0447213595,0.0509136301,-0.0141421356,-0.0037721317,0.0001344844,-1.28846708322042E-06,3.64416933949765E-09,0.0048365235,-0.000143517,0.000001286,-3.53621641490918E-09,19.6340862276,13.9224183307,129.1452131798
45,-85,2.0943951024,0,0,0,5,-0.0431999949,0.0436805205,0.0524303202,-0.0141413494,-0.0046053713,0.0001274821,-1.0042569175099E-06,2.38865942430282E-09,0.0042428645,-0.0001104823,8.62189000151263E-07,-2.06009395268049E-09,8.1456466634,29.0170276192,148.5882267406
20,90,4.1887902048,0,0,0,5,-0.0447213594,-0.0447213595,-0.0524580414,0.0141421356,0.0041385065,-0.0001309069,1.14488664162925E-06,-0.000000003,-0.00354958,0.0001105732,-9.76780700275931E-07,2.58234782496424E-09,41.6871697093,0,132.1897234817
45,-85,1.5707963268,0,0,0,5,0.0200016737,0.0157360786,-0.0434791863,0.0141151593,-0.00448535,0.0001219559,-9.58637293180919E-07,2.30035122629152E-09,-0.0007595574,5.17414668059542E-05,-5.57258576857883E-07,1.58333353004245E-09,64.9930176649,0.0417271525,124.4025212173
20,90,3.6651914292,0,0,0,5,-0.0026397083,-0.0070678253,-0.0472734121,0.01398048,0.0046252755,-0.000161779,1.62738387281028E-06,-0.000000005,-0.0041819725,0.0001554104,-0.000001646,5.227249737852E-09,38.6333772688,0.4615173751,110.522346507
45,-85,1.0471975512,0,0,0,5,0.01318989,0.0265727019,-0.0519252192,0.0141210934,-0.0045820257,0.0001305112,-1.16975032992763E-06,3.28521274072546E-09,0.0014948215,1.73146615305749E-06,-3.05384792115199E-07,1.42081572227923E-09,74.1457912077,0.6343375863,93.4881490682
20,90,3.1415926536,0,0,0,5,-0.0440328955,-0.0445509128,-0.0447296338,0.0141415931,0.0070088267,-0.0003017489,3.94387538168614E-06,-1.58447225607413E-08,-0.0046514422,0.0002578639,-3.71005039753905E-06,1.55707936838599E-08,42.3740790319,0.0057814017,82.3045801111
20,90,2.617993878,0,0,0,5,-0.0359625127,-0.0439209496,-0.0523962293,0.0141343173,0.0081597334,-0.000422099,7.32548473252815E-06,-4.04142638932701E-08,-0.0074943439,0.0004956961,-9.3232566565118E-06,5.25079099399383E-08,45.2705664012,5.7930450636,60.4849562042
45,-85,0.5235987756,0,0,0,5,-0.0403457775,-0.0109248747,-0.0479925397,0.0139937598,-0.003898255,8.87623189996611E-05,-4.81094789323813E-07,2.78826690988233E-10,0.0025302453,-3.09493099972957E-05,-1.87505388503853E-07,2.05206057428145E-09,71.1885664362,1.1757010902,71.3343032196
